year,month,site_code,indicateur,sous_indicateur,unite,value,type,value_crise
2013,6,CFX,Qualité des soins – MCO,Réunions de concertation en cancérologie (RCP),%,7.0,STABLE,7.3
2013,7,CFX,Qualité des soins – MCO,Réunions de concertation en cancérologie (RCP),%,7.21,STABLE,6.62
2013,8,CFX,Qualité des soins – MCO,Réunions de concertation en cancérologie (RCP),%,7.24,STABLE,6.89
2013,9,CFX,Qualité des soins – MCO,Réunions de concertation en cancérologie (RCP),%,7.08,STABLE,7.53
2013,10,CFX,Qualité des soins – MCO,Réunions de concertation en cancérologie (RCP),%,6.61,STABLE,7.05
2013,11,CFX,Qualité des soins – MCO,Réunions de concertation en cancérologie (RCP),%,7.14,STABLE,7.43
2013,12,CFX,Qualité des soins – MCO,Réunions de concertation en cancérologie (RCP),%,6.94,STABLE,6.68
2017,1,CFX,Qualité des soins – MCO,Réunions de concertation en cancérologie (RCP),%,7.06,,7.21
2017,2,CFX,Qualité des soins – MCO,Réunions de concertation en cancérologie (RCP),%,6.94,,6.33
2017,3,CFX,Qualité des soins – MCO,Réunions de concertation en cancérologie (RCP),%,7.16,,7.35
2017,4,CFX,Qualité des soins – MCO,Réunions de concertation en cancérologie (RCP),%,6.81,,6.42
2017,5,CFX,Qualité des soins – MCO,Réunions de concertation en cancérologie (RCP),%,7.13,,7.84
2017,6,CFX,Qualité des soins – MCO,Réunions de concertation en cancérologie (RCP),%,6.91,,7.43
2017,7,CFX,Qualité des soins – MCO,Réunions de concertation en cancérologie (RCP),%,7.13,,6.75
2017,8,CFX,Qualité des soins – MCO,Réunions de concertation en cancérologie (RCP),%,7.16,,7.02
2017,9,CFX,Qualité des soins – MCO,Réunions de concertation en cancérologie (RCP),%,7.1,,7.66
2017,10,CFX,Qualité des soins – MCO,Réunions de concertation en cancérologie (RCP),%,6.8,,7.18
2017,11,CFX,Qualité des soins – MCO,Réunions de concertation en cancérologie (RCP),%,7.01,,7.56
2017,12,CFX,Qualité des soins – MCO,Réunions de concertation en cancérologie (RCP),%,6.96,,6.81
2011,1,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.82,STABLE,7.82
2011,2,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.88,STABLE,8.64
2011,3,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.54,STABLE,7.46
2011,4,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.66,STABLE,7.36
2011,5,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.36,STABLE,6.67
2011,6,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.64,STABLE,7.78
2011,7,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.44,STABLE,7.56
2011,8,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.76,STABLE,7.97
2011,9,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.85,STABLE,7.7
2011,10,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.58,STABLE,7.34
2011,11,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.78,STABLE,7.89
2011,12,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.68,STABLE,7.81
2012,1,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.78,STABLE,7.59
2012,2,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.65,STABLE,8.03
2012,3,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.91,STABLE,7.58
2012,4,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.53,STABLE,7.69
2012,5,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,8.22,STABLE,7.83
2012,6,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.72,STABLE,7.77
2012,7,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.42,STABLE,7.65
2012,8,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.8,STABLE,7.98
2012,9,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.62,STABLE,8.23
2012,10,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.38,STABLE,7.67
2012,11,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.31,STABLE,7.09
2012,12,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.67,STABLE,6.88
2013,1,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.7,STABLE,8.46
2013,2,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.84,STABLE,7.38
2013,3,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.62,STABLE,7.64
2013,4,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,8.14,STABLE,7.15
2013,5,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.61,STABLE,7.5
2013,6,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.14,STABLE,8.39
2013,7,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.57,STABLE,8.3
2013,8,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.63,STABLE,6.87
2013,9,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.56,STABLE,7.56
2013,10,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.59,STABLE,7.63
2013,11,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.91,STABLE,7.54
2013,12,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.68,STABLE,7.56
2014,1,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.93,STABLE,7.66
2014,2,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.34,STABLE,7.26
2014,3,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.37,STABLE,8.4
2014,4,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.6,STABLE,7.53
2014,5,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.83,STABLE,7.07
2014,6,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.58,STABLE,7.41
2014,7,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.74,STABLE,7.7
2014,8,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.83,STABLE,7.58
2014,9,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.7,STABLE,7.89
2014,10,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.59,STABLE,8.04
2014,11,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.68,STABLE,7.6
2014,12,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.82,STABLE,7.86
2015,1,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.78,STABLE,7.1
2015,2,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.67,STABLE,7.46
2015,3,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.82,STABLE,8.15
2015,4,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.79,STABLE,7.61
2015,5,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.91,STABLE,7.39
2015,6,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.57,STABLE,7.8
2015,7,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.91,STABLE,7.26
2015,8,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.27,STABLE,7.34
2015,9,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.48,STABLE,7.67
2015,10,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.48,STABLE,8.2
2015,11,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.41,STABLE,8.08
2015,12,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.92,STABLE,7.93
2016,1,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.81,STABLE,8.04
2016,2,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.61,STABLE,7.83
2016,3,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.55,STABLE,8.04
2016,4,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.73,STABLE,7.48
2016,5,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.37,STABLE,7.67
2016,6,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.77,STABLE,7.33
2016,7,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.37,STABLE,7.66
2016,8,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.73,STABLE,7.65
2016,9,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.63,STABLE,7.85
2016,10,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,8.01,STABLE,7.37
2016,11,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.67,STABLE,7.45
2016,12,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.74,STABLE,7.62
2017,1,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.81,,7.66
2017,2,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.62,,7.57
2017,3,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.68,,8.05
2017,4,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.77,,7.51
2017,5,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.89,,7.44
2017,6,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.51,,7.69
2017,7,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.78,,7.62
2017,8,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.52,,7.47
2017,9,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.57,,7.8
2017,10,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.49,,7.84
2017,11,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.55,,7.67
2017,12,CFX,Qualité des soins – MCO,Réunions de concertation pluridisciplinaires (RCP),%,7.83,,7.69
2011,1,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.82,STABLE,6.65
2011,2,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.59,STABLE,6.99
2011,3,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.52,STABLE,6.69
2011,4,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.91,STABLE,6.1
2011,5,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.59,STABLE,7.05
2011,6,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.64,STABLE,7.05
2011,7,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.83,STABLE,7.11
2011,8,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,7.17,STABLE,6.14
2011,9,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.45,STABLE,6.49
2011,10,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.85,STABLE,7.04
2011,11,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,7.12,STABLE,6.95
2011,12,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.5,STABLE,6.74
2012,1,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.69,STABLE,7.09
2012,2,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.56,STABLE,6.07
2012,3,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.54,STABLE,6.91
2012,4,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.4,STABLE,7.31
2012,5,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.78,STABLE,6.61
2012,6,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.99,STABLE,6.62
2012,7,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.77,STABLE,6.72
2012,8,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,7.19,STABLE,7.24
2012,9,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.7,STABLE,6.69
2012,10,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,7.08,STABLE,6.39
2012,11,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.76,STABLE,6.51
2012,12,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.54,STABLE,6.83
2013,1,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.63,STABLE,6.43
2013,2,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.99,STABLE,6.37
2013,3,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,7.08,STABLE,6.7
2013,4,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.87,STABLE,6.72
2013,5,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.62,STABLE,6.7
2013,6,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.9,STABLE,6.58
2013,7,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.54,STABLE,6.77
2013,8,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.75,STABLE,7.13
2013,9,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.6,STABLE,6.75
2013,10,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.9,STABLE,6.5
2013,11,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.41,STABLE,7.38
2013,12,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.7,STABLE,6.96
2014,1,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.99,STABLE,6.49
2014,2,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.8,STABLE,6.89
2014,3,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.95,STABLE,7.32
2014,4,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,7.01,STABLE,6.42
2014,5,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.67,STABLE,6.28
2014,6,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.35,STABLE,7.28
2014,7,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.36,STABLE,7.16
2014,8,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,7.09,STABLE,6.63
2014,9,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.57,STABLE,7.32
2014,10,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.78,STABLE,5.95
2014,11,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.89,STABLE,5.92
2014,12,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.53,STABLE,7.34
2015,1,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.59,STABLE,7.14
2015,2,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.9,STABLE,6.6
2015,3,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.69,STABLE,6.71
2015,4,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.62,STABLE,6.82
2015,5,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.76,STABLE,6.38
2015,6,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,7.06,STABLE,6.89
2015,7,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.71,STABLE,6.77
2015,8,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.6,STABLE,6.85
2015,9,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.99,STABLE,7.08
2015,10,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.4,STABLE,6.46
2015,11,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.69,STABLE,7.19
2015,12,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,7.0,STABLE,6.1
2016,1,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,7.04,STABLE,6.99
2016,2,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.79,STABLE,7.27
2016,3,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.92,STABLE,6.88
2016,4,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.72,STABLE,6.56
2016,5,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.52,STABLE,6.47
2016,6,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.68,STABLE,6.55
2016,7,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.78,STABLE,6.65
2016,8,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.49,STABLE,6.6
2016,9,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.95,STABLE,7.08
2016,10,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.96,STABLE,6.62
2016,11,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.44,STABLE,6.8
2016,12,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.72,STABLE,6.52
2017,1,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.81,,6.93
2017,2,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.85,,6.72
2017,3,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.8,,6.88
2017,4,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.66,,6.7
2017,5,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.64,,6.43
2017,6,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.88,,6.87
2017,7,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.75,,6.84
2017,8,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.54,,6.81
2017,9,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.98,,7.07
2017,10,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.68,,6.39
2017,11,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.56,,6.83
2017,12,CFX,Qualité des soins – MCO,Troubles nutritionnels,%,6.87,,6.58
2011,1,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.53,STABLE,5.73
2011,2,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.52,STABLE,5.68
2011,3,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.83,STABLE,5.92
2011,4,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.76,STABLE,5.72
2011,5,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.71,STABLE,5.66
2011,6,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.43,STABLE,5.67
2011,7,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.58,STABLE,6.08
2011,8,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.59,STABLE,5.3
2011,9,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.25,STABLE,4.8
2011,10,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.57,STABLE,5.18
2011,11,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.63,STABLE,5.16
2011,12,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.61,STABLE,6.1
2012,1,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.6,STABLE,5.27
2012,2,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.93,STABLE,6.15
2012,3,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.61,STABLE,5.39
2012,4,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.5,STABLE,5.43
2012,5,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.47,STABLE,5.74
2012,6,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.63,STABLE,5.38
2012,7,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.69,STABLE,5.7
2012,8,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.54,STABLE,5.56
2012,9,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.7,STABLE,6.04
2012,10,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.56,STABLE,5.4
2012,11,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.46,STABLE,5.28
2012,12,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.31,STABLE,5.67
2013,1,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.75,STABLE,5.4
2013,2,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.32,STABLE,5.43
2013,3,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.57,STABLE,5.23
2013,4,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.8,STABLE,5.98
2013,5,CFX,Qualité des soins – MCO,Évaluation de la douleur,%,5.84,STABLE,5.38
