year,month,site_code,indicateur,sous_indicateur,unite,value,value_crise,type
2015,9,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,3.0,3.0,VOLATILE
2015,10,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,3.0,3.0,VOLATILE
2015,11,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,2.0,3.0,VOLATILE
2015,12,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,2.0,5.0,VOLATILE
2016,1,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,3.0,5.0,VOLATILE
2016,2,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,3.0,5.0,VOLATILE
2016,3,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,2.0,4.0,VOLATILE
2016,4,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,2.0,5.0,VOLATILE
2016,5,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,3.0,4.0,VOLATILE
2016,6,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,2.0,2.0,VOLATILE
2016,7,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,2.0,2.0,VOLATILE
2016,8,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,3.0,2.0,VOLATILE
2016,9,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,3.0,3.0,VOLATILE
2016,10,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,3.0,3.0,VOLATILE
2016,11,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,3.0,4.0,VOLATILE
2016,12,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,2.0,5.0,VOLATILE
2017,1,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,3.0,5.0,VOLATILE
2017,1,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,3.16,5.2,
2017,2,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,3.0,5.0,VOLATILE
2017,2,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,3.14,5.16,
2017,3,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,2.0,3.0,VOLATILE
2017,3,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,2.16,4.16,
2017,4,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,3.0,5.0,VOLATILE
2017,4,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,2.16,4.66,
2017,5,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,3.0,4.0,VOLATILE
2017,5,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,2.98,4.17,
2017,6,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,2.0,2.0,VOLATILE
2017,6,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,2.2,2.25,
2017,7,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,2.0,2.0,VOLATILE
2017,7,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,2.17,2.23,
2017,8,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,3.0,2.0,VOLATILE
2017,8,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,3.08,2.23,
2017,9,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,3.0,3.0,VOLATILE
2017,9,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,3.15,3.22,
2017,10,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,3.0,4.0,VOLATILE
2017,10,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,3.14,3.22,
2017,11,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,3.0,3.0,VOLATILE
2017,11,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,2.87,3.83,
2017,12,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,3.0,5.0,VOLATILE
2017,12,CFX,Resources hopitaux,Internes / résidents / FFI,personnes,2.19,5.06,
2011,1,CFX,Resources hopitaux,Médecins,personnes,62.0,100.0,VOLATILE
2011,2,CFX,Resources hopitaux,Médecins,personnes,56.0,88.0,VOLATILE
2011,3,CFX,Resources hopitaux,Médecins,personnes,43.0,78.0,VOLATILE
2011,4,CFX,Resources hopitaux,Médecins,personnes,51.0,84.0,VOLATILE
2011,5,CFX,Resources hopitaux,Médecins,personnes,50.0,80.0,VOLATILE
2011,6,CFX,Resources hopitaux,Médecins,personnes,49.0,47.0,VOLATILE
2011,7,CFX,Resources hopitaux,Médecins,personnes,45.0,44.0,VOLATILE
2011,8,CFX,Resources hopitaux,Médecins,personnes,56.0,54.0,VOLATILE
2011,9,CFX,Resources hopitaux,Médecins,personnes,54.0,63.0,VOLATILE
2011,10,CFX,Resources hopitaux,Médecins,personnes,60.0,72.0,VOLATILE
2011,11,CFX,Resources hopitaux,Médecins,personnes,53.0,70.0,VOLATILE
2011,12,CFX,Resources hopitaux,Médecins,personnes,49.0,97.0,VOLATILE
2012,1,CFX,Resources hopitaux,Médecins,personnes,60.0,99.0,VOLATILE
2012,2,CFX,Resources hopitaux,Médecins,personnes,56.0,89.0,VOLATILE
2012,3,CFX,Resources hopitaux,Médecins,personnes,43.0,74.0,VOLATILE
2012,4,CFX,Resources hopitaux,Médecins,personnes,49.0,87.0,VOLATILE
2012,5,CFX,Resources hopitaux,Médecins,personnes,49.0,75.0,VOLATILE
2012,6,CFX,Resources hopitaux,Médecins,personnes,52.0,45.0,VOLATILE
2012,7,CFX,Resources hopitaux,Médecins,personnes,44.0,44.0,VOLATILE
2012,8,CFX,Resources hopitaux,Médecins,personnes,58.0,45.0,VOLATILE
2012,9,CFX,Resources hopitaux,Médecins,personnes,55.0,68.0,VOLATILE
2012,10,CFX,Resources hopitaux,Médecins,personnes,56.0,65.0,VOLATILE
2012,11,CFX,Resources hopitaux,Médecins,personnes,53.0,78.0,VOLATILE
2012,12,CFX,Resources hopitaux,Médecins,personnes,51.0,107.0,VOLATILE
2013,1,CFX,Resources hopitaux,Médecins,personnes,68.0,109.0,VOLATILE
2013,2,CFX,Resources hopitaux,Médecins,personnes,60.0,99.0,VOLATILE
2013,3,CFX,Resources hopitaux,Médecins,personnes,48.0,81.0,VOLATILE
2013,4,CFX,Resources hopitaux,Médecins,personnes,54.0,96.0,VOLATILE
2013,5,CFX,Resources hopitaux,Médecins,personnes,57.0,89.0,VOLATILE
2013,6,CFX,Resources hopitaux,Médecins,personnes,57.0,54.0,VOLATILE
2013,7,CFX,Resources hopitaux,Médecins,personnes,49.0,50.0,VOLATILE
2013,8,CFX,Resources hopitaux,Médecins,personnes,59.0,55.0,VOLATILE
2013,9,CFX,Resources hopitaux,Médecins,personnes,60.0,64.0,VOLATILE
2013,10,CFX,Resources hopitaux,Médecins,personnes,63.0,72.0,VOLATILE
2013,11,CFX,Resources hopitaux,Médecins,personnes,58.0,85.0,VOLATILE
2013,12,CFX,Resources hopitaux,Médecins,personnes,56.0,108.0,VOLATILE
2014,1,CFX,Resources hopitaux,Médecins,personnes,73.0,115.0,VOLATILE
2014,2,CFX,Resources hopitaux,Médecins,personnes,72.0,111.0,VOLATILE
2014,3,CFX,Resources hopitaux,Médecins,personnes,51.0,100.0,VOLATILE
2014,4,CFX,Resources hopitaux,Médecins,personnes,65.0,103.0,VOLATILE
2014,5,CFX,Resources hopitaux,Médecins,personnes,57.0,89.0,VOLATILE
2014,6,CFX,Resources hopitaux,Médecins,personnes,61.0,55.0,VOLATILE
2014,7,CFX,Resources hopitaux,Médecins,personnes,52.0,55.0,VOLATILE
2014,8,CFX,Resources hopitaux,Médecins,personnes,65.0,58.0,VOLATILE
2014,9,CFX,Resources hopitaux,Médecins,personnes,66.0,85.0,VOLATILE
2014,10,CFX,Resources hopitaux,Médecins,personnes,63.0,85.0,VOLATILE
2014,11,CFX,Resources hopitaux,Médecins,personnes,63.0,85.0,VOLATILE
2014,12,CFX,Resources hopitaux,Médecins,personnes,61.0,108.0,VOLATILE
2015,1,CFX,Resources hopitaux,Médecins,personnes,78.0,121.0,VOLATILE
2015,2,CFX,Resources hopitaux,Médecins,personnes,77.0,117.0,VOLATILE
2015,3,CFX,Resources hopitaux,Médecins,personnes,57.0,91.0,VOLATILE
2015,4,CFX,Resources hopitaux,Médecins,personnes,64.0,114.0,VOLATILE
2015,5,CFX,Resources hopitaux,Médecins,personnes,64.0,97.0,VOLATILE
2015,6,CFX,Resources hopitaux,Médecins,personnes,64.0,65.0,VOLATILE
2015,7,CFX,Resources hopitaux,Médecins,personnes,57.0,62.0,VOLATILE
2015,8,CFX,Resources hopitaux,Médecins,personnes,75.0,65.0,VOLATILE
2015,9,CFX,Resources hopitaux,Médecins,personnes,72.0,87.0,VOLATILE
2015,10,CFX,Resources hopitaux,Médecins,personnes,72.0,92.0,VOLATILE
2015,11,CFX,Resources hopitaux,Médecins,personnes,66.0,101.0,VOLATILE
2015,12,CFX,Resources hopitaux,Médecins,personnes,65.0,122.0,VOLATILE
2016,1,CFX,Resources hopitaux,Médecins,personnes,81.0,131.0,VOLATILE
2016,2,CFX,Resources hopitaux,Médecins,personnes,69.0,122.0,VOLATILE
2016,3,CFX,Resources hopitaux,Médecins,personnes,57.0,95.0,VOLATILE
2016,4,CFX,Resources hopitaux,Médecins,personnes,67.0,117.0,VOLATILE
2016,5,CFX,Resources hopitaux,Médecins,personnes,66.0,104.0,VOLATILE
2016,6,CFX,Resources hopitaux,Médecins,personnes,65.0,56.0,VOLATILE
2016,7,CFX,Resources hopitaux,Médecins,personnes,55.0,59.0,VOLATILE
2016,8,CFX,Resources hopitaux,Médecins,personnes,74.0,65.0,VOLATILE
2016,9,CFX,Resources hopitaux,Médecins,personnes,77.0,87.0,VOLATILE
2016,10,CFX,Resources hopitaux,Médecins,personnes,73.0,84.0,VOLATILE
2016,11,CFX,Resources hopitaux,Médecins,personnes,65.0,100.0,VOLATILE
2016,12,CFX,Resources hopitaux,Médecins,personnes,64.0,119.0,VOLATILE
2017,1,CFX,Resources hopitaux,Médecins,personnes,79.0,121.0,VOLATILE
2017,1,CFX,Resources hopitaux,Médecins,personnes,82.34,128.51,
2017,2,CFX,Resources hopitaux,Médecins,personnes,77.0,122.0,VOLATILE
2017,2,CFX,Resources hopitaux,Médecins,personnes,75.77,119.84,
2017,3,CFX,Resources hopitaux,Médecins,personnes,57.0,103.0,VOLATILE
2017,3,CFX,Resources hopitaux,Médecins,personnes,59.75,100.67,
2017,4,CFX,Resources hopitaux,Médecins,personnes,66.0,109.0,VOLATILE
2017,4,CFX,Resources hopitaux,Médecins,personnes,68.11,117.75,
2017,5,CFX,Resources hopitaux,Médecins,personnes,62.0,100.0,VOLATILE
2017,5,CFX,Resources hopitaux,Médecins,personnes,66.13,100.5,
2017,6,CFX,Resources hopitaux,Médecins,personnes,65.0,66.0,VOLATILE
2017,6,CFX,Resources hopitaux,Médecins,personnes,65.39,66.17,
2017,7,CFX,Resources hopitaux,Médecins,personnes,57.0,57.0,VOLATILE
2017,7,CFX,Resources hopitaux,Médecins,personnes,56.78,64.83,
2017,8,CFX,Resources hopitaux,Médecins,personnes,77.0,63.0,VOLATILE
2017,8,CFX,Resources hopitaux,Médecins,personnes,73.68,65.72,
2017,9,CFX,Resources hopitaux,Médecins,personnes,71.0,84.0,VOLATILE
2017,9,CFX,Resources hopitaux,Médecins,personnes,74.69,86.85,
2017,10,CFX,Resources hopitaux,Médecins,personnes,74.0,99.0,VOLATILE
2017,10,CFX,Resources hopitaux,Médecins,personnes,72.04,88.77,
2017,11,CFX,Resources hopitaux,Médecins,personnes,62.0,97.0,VOLATILE
2017,11,CFX,Resources hopitaux,Médecins,personnes,66.94,101.36,
2017,12,CFX,Resources hopitaux,Médecins,personnes,65.0,117.0,VOLATILE
2017,12,CFX,Resources hopitaux,Médecins,personnes,64.34,121.03,
2011,1,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,53.0,69.0,STABLE
2011,2,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,53.0,72.0,STABLE
2011,3,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,54.0,81.0,STABLE
2011,4,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,55.0,72.0,STABLE
2011,5,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,54.0,81.0,STABLE
2011,6,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,51.0,78.0,STABLE
2011,7,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,46.0,64.0,STABLE
2011,8,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,52.0,71.0,STABLE
2011,9,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,60.0,82.0,STABLE
2011,10,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,58.0,79.0,STABLE
2011,11,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,56.0,83.0,STABLE
2011,12,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,54.0,75.0,STABLE
2012,1,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,53.0,77.0,STABLE
2012,2,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,55.0,72.0,STABLE
2012,3,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,51.0,73.0,STABLE
2012,4,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,54.0,80.0,STABLE
2012,5,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,55.0,75.0,STABLE
2012,6,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,51.0,79.0,STABLE
2012,7,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,48.0,62.0,STABLE
2012,8,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,52.0,68.0,STABLE
2012,9,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,58.0,76.0,STABLE
2012,10,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,59.0,87.0,STABLE
2012,11,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,59.0,88.0,STABLE
2012,12,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,53.0,69.0,STABLE
2013,1,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,54.0,72.0,STABLE
2013,2,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,55.0,78.0,STABLE
2013,3,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,55.0,75.0,STABLE
2013,4,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,53.0,78.0,STABLE
2013,5,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,56.0,76.0,STABLE
2013,6,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,51.0,80.0,STABLE
2013,7,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,46.0,64.0,STABLE
2013,8,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,50.0,72.0,STABLE
2013,9,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,57.0,81.0,STABLE
2013,10,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,57.0,78.0,STABLE
2013,11,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,58.0,79.0,STABLE
2013,12,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,53.0,73.0,STABLE
2014,1,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,52.0,70.0,STABLE
2014,2,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,55.0,74.0,STABLE
2014,3,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,54.0,77.0,STABLE
2014,4,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,54.0,77.0,STABLE
2014,5,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,54.0,73.0,STABLE
2014,6,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,52.0,72.0,STABLE
2014,7,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,49.0,64.0,STABLE
2014,8,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,50.0,67.0,STABLE
2014,9,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,57.0,80.0,STABLE
2014,10,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,53.0,84.0,STABLE
2014,11,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,59.0,83.0,STABLE
2014,12,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,58.0,84.0,STABLE
2015,1,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,55.0,82.0,STABLE
2015,2,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,53.0,74.0,STABLE
2015,3,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,59.0,78.0,STABLE
2015,4,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,56.0,80.0,STABLE
2015,5,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,55.0,77.0,STABLE
2015,6,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,49.0,69.0,STABLE
2015,7,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,45.0,66.0,STABLE
2015,8,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,47.0,65.0,STABLE
2015,9,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,56.0,77.0,STABLE
2015,10,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,57.0,85.0,STABLE
2015,11,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,56.0,83.0,STABLE
2015,12,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,58.0,70.0,STABLE
2016,1,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,56.0,82.0,STABLE
2016,2,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,53.0,78.0,STABLE
2016,3,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,52.0,72.0,STABLE
2016,4,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,55.0,72.0,STABLE
2016,5,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,53.0,82.0,STABLE
2016,6,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,49.0,75.0,STABLE
2016,7,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,49.0,68.0,STABLE
2016,8,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,52.0,73.0,STABLE
2016,9,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,58.0,84.0,STABLE
2016,10,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,58.0,78.0,STABLE
2016,11,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,58.0,73.0,STABLE
2016,12,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,54.0,70.0,STABLE
2017,1,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,54.0,84.0,STABLE
2017,1,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,54.37,79.94,
2017,2,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,56.0,80.0,STABLE
2017,2,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,52.79,76.91,
2017,3,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,55.0,80.0,STABLE
2017,3,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,55.6,75.53,
2017,4,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,57.0,71.0,STABLE
2017,4,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,55.35,76.76,
2017,5,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,53.0,80.0,STABLE
2017,5,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,54.36,78.65,
2017,6,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,48.0,71.0,STABLE
2017,6,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,49.03,72.87,
2017,7,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,49.0,71.0,STABLE
2017,7,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,47.12,66.69,
2017,8,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,53.0,68.0,STABLE
2017,8,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,50.37,70.64,
2017,9,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,59.0,77.0,STABLE
2017,9,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,58.03,80.87,
2017,10,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,59.0,75.0,STABLE
2017,10,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,57.85,80.22,
2017,11,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,54.0,74.0,STABLE
2017,11,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,57.87,76.16,
2017,12,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,51.0,75.0,STABLE
2017,12,CFX,Resources hopitaux,"Personnels administratifs, techniques et ouvriers",personnes,55.01,70.1,
2011,1,CFX,Resources hopitaux,Personnels soignants,personnes,313.0,500.0,VOLATILE
2011,2,CFX,Resources hopitaux,Personnels soignants,personnes,289.0,475.0,VOLATILE
2011,3,CFX,Resources hopitaux,Personnels soignants,personnes,225.0,370.0,VOLATILE
2011,4,CFX,Resources hopitaux,Personnels soignants,personnes,276.0,450.0,VOLATILE
2011,5,CFX,Resources hopitaux,Personnels soignants,personnes,253.0,399.0,VOLATILE
2011,6,CFX,Resources hopitaux,Personnels soignants,personnes,274.0,262.0,VOLATILE
2011,7,CFX,Resources hopitaux,Personnels soignants,personnes,234.0,233.0,VOLATILE
2011,8,CFX,Resources hopitaux,Personnels soignants,personnes,297.0,269.0,VOLATILE
2011,9,CFX,Resources hopitaux,Personnels soignants,personnes,303.0,351.0,VOLATILE
2011,10,CFX,Resources hopitaux,Personnels soignants,personnes,285.0,382.0,VOLATILE
2011,11,CFX,Resources hopitaux,Personnels soignants,personnes,267.0,409.0,VOLATILE
2011,12,CFX,Resources hopitaux,Personnels soignants,personnes,275.0,508.0,VOLATILE
2012,1,CFX,Resources hopitaux,Personnels soignants,personnes,323.0,562.0,VOLATILE
2012,2,CFX,Resources hopitaux,Personnels soignants,personnes,299.0,478.0,VOLATILE
2012,3,CFX,Resources hopitaux,Personnels soignants,personnes,227.0,362.0,VOLATILE
2012,4,CFX,Resources hopitaux,Personnels soignants,personnes,267.0,494.0,VOLATILE
2012,5,CFX,Resources hopitaux,Personnels soignants,personnes,261.0,408.0,VOLATILE
2012,6,CFX,Resources hopitaux,Personnels soignants,personnes,269.0,262.0,VOLATILE
2012,7,CFX,Resources hopitaux,Personnels soignants,personnes,231.0,231.0,VOLATILE
2012,8,CFX,Resources hopitaux,Personnels soignants,personnes,276.0,262.0,VOLATILE
2012,9,CFX,Resources hopitaux,Personnels soignants,personnes,301.0,334.0,VOLATILE
2012,10,CFX,Resources hopitaux,Personnels soignants,personnes,304.0,354.0,VOLATILE
2012,11,CFX,Resources hopitaux,Personnels soignants,personnes,269.0,332.0,VOLATILE
2012,12,CFX,Resources hopitaux,Personnels soignants,personnes,267.0,530.0,VOLATILE
2013,1,CFX,Resources hopitaux,Personnels soignants,personnes,341.0,539.0,VOLATILE
2013,2,CFX,Resources hopitaux,Personnels soignants,personnes,298.0,484.0,VOLATILE
2013,3,CFX,Resources hopitaux,Personnels soignants,personnes,233.0,372.0,VOLATILE
2013,4,CFX,Resources hopitaux,Personnels soignants,personnes,267.0,474.0,VOLATILE
